miRNA	bladder	breast_cancer	cervical	head n neck	KIRC	KIRP	LUAD	LUSC	PRAD	STAD	THCA	UCEC	
hsa-mir-1226	15.452375	6.539852	0.430879	1.035899	1.561281	9.168439	2.034962	2.280814	0.901197	1.940541	2.952514	8.376545	
hsa-mir-340	16.847381	23.979456	10.233371	110.323252	42.779092	13.420468	58.141783	8.293868	15.019949	13.971893	13.075421	16.75309	
hsa-mir-3622a	0.0	0.0	0.215439	0.0	0.0	2.657518	0.0	0.414693	0.300399	0.097027	1.687151	0.0	
hsa-mir-1307	992.815075	1733.060694	1309.332953	398.303197	973.302412	2132.52566	1984.088338	1153.055046	447.594495	825.506001	1726.5883	3597.003854	
hsa-mir-656	0.536541	0.0	0.646318	1.553849	0.0	0.132876	0.581418	0.414693	0.0	1.552433	0.0	1.444232	
hsa-mir-320c-1	0.214616	0.72665	0.646318	0.0	0.624512	0.265752	0.581418	0.207347	0.300399	0.194054	0.843576	0.577693	
hsa-mir-29b-2	185.428496	398.930952	226.534529	59.046248	218.891559	147.359397	326.175402	404.533428	49.565833	178.432715	1027.685939	309.065617	
hsa-mir-3935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3664	0.107308	0.72665	0.430879	0.0	0.312256	0.398628	1.453545	0.207347	0.0	0.485135	1.476257	1.155385	
hsa-mir-3179-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288846	
hsa-mir-585	0.321924	0.0	0.538598	2.589748	1.561281	0.265752	0.290709	0.414693	0.0	1.940541	6.115923	0.577693	
hsa-mir-1289-1	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.300399	0.0	0.0	0.288846	
hsa-mir-548f-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-148b	308.618262	550.074191	238.275976	118.092495	500.858861	446.33022	599.441781	259.598079	270.359091	324.749481	1845.743349	380.41067	
hsa-mir-941-1	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-30a	6775.759001	91584.809523	56657.869199	1337.345716	122695.744792	323079.29849	2760.281139	23371.498951	10171.509799	15945.034574	139284.238782	59943.709619	
hsa-mir-548i-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-302e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1538	0.321924	0.0	0.10772	0.51795	0.0	0.132876	0.0	0.62204	0.0	0.0	0.210894	0.288846	
hsa-let-7f-2	10766.87131	5886.593159	4371.696304	38251.091579	27957.854163	6716.346316	18953.639777	6859.236466	11554.24635	3814.132686	14776.280595	3884.117147	
hsa-mir-3647	5.2581	26.886057	4.093349	2.071798	3.434818	1.594511	3.488507	12.026109	1.501995	5.23946	4.428772	5.199235	
hsa-mir-1283-2	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291081	0.0	0.0	
hsa-mir-550b-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-663b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1184-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-101-2	2.89732	2.906601	0.538598	0.0	3.122561	2.524643	1.744253	0.829387	0.600798	0.485135	7.59218	1.733078	
hsa-mir-1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-328	41.528257	227.441508	27.899402	5.697445	96.799406	170.878435	12.209774	75.059509	25.834313	15.912433	557.181665	47.370805	
hsa-mir-3122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-320b-2	33.694762	19.619555	79.712578	82.353977	24.980492	19.001257	194.774972	60.545239	23.130722	111.775143	60.526547	81.743523	
hsa-mir-938	0.0	0.72665	0.0	0.0	0.0	0.132876	0.0	0.207347	0.0	0.194054	0.210894	0.0	
hsa-mir-1302-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-210	395.859794	3745.88171	664.30739	57.492399	4711.945265	649.098875	807.007945	4202.710436	165.519843	135.255685	248.854793	999.986135	
hsa-mir-214	43.67442	36.332509	48.366145	47.651358	1.249025	1.727387	7.267723	29.650579	9.01197	23.965677	10.755589	22.530017	
hsa-mir-514b	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.288846	
hsa-mir-216a	0.429233	0.0	0.0	0.0	0.624512	0.531504	1.162836	0.62204	2.703591	1.843514	2.741621	0.288846	
hsa-mir-3687	0.0	0.0	0.969477	0.0	0.936768	0.398628	0.872127	1.24408	0.901197	0.97027	0.632682	0.866539	
hsa-mir-516b-1	1.287698	0.0	0.0	0.0	0.0	0.0	0.0	0.414693	0.0	0.097027	0.0	0.0	
hsa-mir-573	0.0	0.72665	0.0	0.0	0.0	0.0	0.0	0.414693	0.0	0.194054	0.0	0.0	
hsa-mir-376c	8.262728	2.906601	6.032303	4.661546	0.624512	0.398628	0.290709	4.354281	1.501995	14.554055	0.843576	4.910388	
hsa-mir-944	52.259073	0.72665	0.215439	713.734468	1.249025	0.0	1.162836	43.750156	0.901197	0.291081	0.0	0.288846	
hsa-mir-4284	0.107308	0.0	0.0	0.0	0.0	0.132876	0.290709	0.207347	0.0	0.194054	0.0	0.288846	
hsa-mir-422a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-27a	1533.218957	7857.995114	2172.706349	2378.942243	729.43036	1040.949967	1411.682487	2752.94225	383.309111	1855.933096	761.116059	2063.229626	
hsa-mir-124-3	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.291081	0.421788	0.0	
hsa-mir-767	0.643849	0.0	0.10772	12.430789	0.0	0.0	0.0	3.732241	13.217556	25.51811	0.0	0.0	
hsa-mir-526b	20.603166	0.0	0.215439	0.0	0.312256	0.0	0.0	0.0	0.0	1.067297	0.0	0.0	
hsa-mir-27b	2193.807976	1079.802177	1692.491926	1328.540574	1039.500715	1373.538398	2221.88823	2981.645669	784.942561	1677.403355	4137.527282	3904.914086	
hsa-mir-942	2.89732	5.813201	7.971258	3.625647	3.747074	1.860263	9.011976	8.915908	1.201596	8.441352	5.483241	8.665391	
hsa-mir-3942	0.0	0.0	0.0	0.0	0.312256	0.132876	0.0	0.0	0.0	0.291081	0.421788	0.577693	
hsa-mir-3685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-362	1.824239	5.813201	15.942516	3.625647	4.996098	16.875242	2.61638	9.745295	3.905187	2.716757	25.307267	13.575779	
hsa-mir-372	0.321924	0.0	0.0	0.0	0.624512	0.0	0.290709	0.829387	0.0	135.061631	0.632682	0.0	
hsa-mir-1910	1.824239	0.0	0.10772	2.589748	0.0	0.0	0.0	1.86612	0.0	0.097027	0.0	0.0	
hsa-mir-3618	0.107308	0.0	0.10772	0.0	0.0	0.0	0.0	0.414693	0.0	0.0	0.0	0.288846	
hsa-mir-219-1	2.682704	4.359901	1.831235	1.553849	1.249025	7.441052	1.162836	5.598361	4.806384	2.425676	7.803074	6.932313	
hsa-mir-3158-2	0.214616	0.0	0.538598	0.51795	1.249025	0.265752	0.581418	0.207347	0.0	0.097027	0.632682	0.866539	
hsa-mir-3170	1.073082	2.906601	1.292636	0.0	2.185793	4.384905	1.744253	1.24408	0.600798	2.134595	1.898045	1.155385	
hsa-mir-4255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-505	42.172106	70.485068	45.349994	16.574385	24.668236	46.639448	12.500483	49.14117	14.118753	38.228651	49.560065	90.120068	
hsa-mir-4306	0.0	0.0	0.969477	0.51795	0.312256	0.0	2.61638	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-653	3.111937	8.719802	3.231591	2.589748	582.045459	16.210862	0.872127	14.928963	1.802394	7.665136	18.769556	2.888464	
hsa-mir-637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-744	24.037027	43.599011	22.513417	33.148771	41.217811	62.053055	31.977981	69.461147	19.826333	24.450812	112.617339	108.606235	
hsa-mir-411	13.198903	1.4533	5.816864	30.559023	0.936768	0.66438	2.907089	8.708562	5.707581	15.03919	2.319833	3.755003	
hsa-mir-548b	0.0	0.0	0.323159	0.51795	0.312256	0.0	0.0	2.073467	0.0	3.298919	4.006984	0.288846	
hsa-mir-3607	11.481973	82.111471	32.31591	0.0	97.736174	36.673754	6.104887	78.169709	2.403192	50.260003	28.470676	25.129634	
hsa-mir-4294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-671	12.340438	18.892905	4.416508	3.107697	2.185793	4.783533	7.558432	16.173043	1.201596	4.657298	15.395254	11.265008	
hsa-mir-761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-199b	2346.18556	6391.615038	4698.733313	1015.699051	493.052457	230.406847	760.494519	3574.035216	836.310788	1672.163895	1576.01006	2142.662378	
hsa-mir-301a	22.534713	54.498764	6.894061	2.071798	7.494148	20.86152	1.453545	9.123255	4.505985	20.569731	27.416206	38.416567	
hsa-mir-191	752.766726	2044.066974	328.975964	231.005495	277.907971	252.597126	163.669119	307.495169	646.158227	229.468934	904.102118	1617.828522	
hsa-mir-642b	0.0	0.0	0.10772	0.0	0.0	0.0	0.581418	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-4286	0.0	1.4533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.288846	
hsa-mir-498	0.965773	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-3065	45.498659	45.052312	138.742974	8.805142	14.051527	15.679359	43.606337	103.051314	24.933116	48.901625	167.871539	28.306944	
hsa-mir-4268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3154	0.0	0.0	0.430879	0.0	0.312256	0.0	0.0	0.0	0.0	0.097027	0.210894	0.0	
hsa-mir-1537	0.0	0.0	0.323159	0.0	0.312256	0.132876	0.0	0.0	0.0	0.194054	0.0	0.288846	
hsa-mir-2110	1.609622	2.906601	1.723515	2.589748	0.936768	1.063007	2.907089	4.354281	1.501995	0.873243	2.952514	6.932313	
hsa-mir-566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-193b	141.110227	119.170631	36.409259	62.153945	29.664334	58.066778	50.87406	132.2872	15.921146	39.684057	39.226264	47.370805	
hsa-mir-188	1.18039	6.539852	3.770189	2.589748	2.185793	13.420468	1.744253	5.598361	0.600798	2.61973	1.898045	8.665391	
hsa-mir-2277	0.107308	1.4533	1.938955	0.0	0.936768	0.132876	0.872127	1.86612	0.0	0.291081	1.898045	1.444232	
hsa-mir-4303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-96	49.254444	89.377973	44.272797	10.358991	0.936768	1.993139	22.675295	12.648149	5.407182	3.881081	13.918997	80.010445	
hsa-mir-3684	0.107308	0.0	0.215439	0.0	0.312256	0.132876	0.290709	0.829387	0.0	0.097027	0.0	0.288846	
hsa-mir-517a	6.653106	0.0	0.215439	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-129-1	0.107308	2.179951	0.430879	0.0	0.936768	1.063007	0.290709	31.102006	0.901197	9.411622	1.054469	9.820777	
hsa-mir-597	0.0	0.0	0.0	0.0	0.0	0.0	0.581418	0.414693	0.0	0.0	0.0	0.0	
hsa-mir-3137	0.0	0.72665	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-3186	0.0	0.72665	0.0	0.0	0.0	0.0	1.162836	0.0	0.0	1.164324	0.0	0.0	
hsa-mir-3616	0.0	0.0	0.646318	0.0	0.0	0.0	1.162836	0.0	0.0	0.291081	0.210894	4.910388	
hsa-mir-20a	160.640312	474.502572	118.922549	109.805303	122.40441	221.637037	132.563265	464.041934	126.768374	94.601358	464.599246	543.320023	
hsa-mir-26b	691.38646	918.485835	1116.51469	559.903454	853.396051	294.718793	386.933565	497.839447	475.832	451.466787	2561.095433	1202.178595	
hsa-mir-449b	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.901197	0.679189	0.0	105.140079	
hsa-mir-553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-643	0.214616	0.72665	0.430879	0.51795	1.561281	0.398628	1.744253	0.62204	0.901197	0.291081	1.054469	0.0	
hsa-mir-1254	0.214616	2.179951	0.861758	0.0	0.0	1.860263	2.61638	0.207347	0.300399	0.291081	0.421788	0.288846	
hsa-mir-3615	3.755786	5.086551	4.308788	1.035899	3.122561	4.916409	8.13985	9.745295	0.901197	3.395946	5.694135	14.442319	
hsa-mir-3125	0.0	0.0	0.0	0.51795	0.0	0.0	0.0	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-455	104.410837	768.069247	284.164569	138.292528	568.306188	840.83883	73.549355	867.538629	23.130722	189.881905	241.895295	587.513518	
hsa-mir-590	12.018514	21.072855	15.403917	8.805142	21.233418	8.504059	18.314662	13.062843	5.707581	15.912433	19.191344	21.663478	
hsa-mir-622	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-125b-2	9.013885	30.519308	28.114842	23.307729	33.723664	17.539622	1.744253	45.201582	56.174611	10.47892	52.090792	80.299291	
hsa-mir-489	0.643849	0.0	0.538598	1.553849	12.17799	0.0	0.0	0.414693	0.0	0.194054	0.421788	0.0	
hsa-let-7d	524.307658	1026.756713	539.460258	392.605752	427.790922	407.663326	995.678031	828.350101	271.560687	237.910286	1667.116222	639.217018	
hsa-mir-520c	3.326553	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-3130-1	1.502314	0.0	15.403917	1.553849	2.498049	3.321898	127.621213	7.671828	2.703591	3.687027	5.483241	1.733078	
hsa-mir-660	10.086967	36.332509	47.504388	16.056436	21.545674	107.49662	9.011976	80.865216	14.419152	20.569731	93.636888	58.92466	
hsa-mir-519a-2	5.043483	2.179951	0.10772	0.0	0.0	0.0	0.0	0.62204	0.300399	5.918649	0.0	0.288846	
hsa-mir-1297	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-491	1.609622	3.633251	2.154394	0.51795	1.249025	1.063007	1.453545	3.939587	3.00399	1.843514	14.551679	2.310771	
hsa-mir-3657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-139	28.865894	24.706106	11.633728	27.969275	142.701059	24.050542	41.862084	63.240746	26.73551	44.438381	199.92741	10.109623	
hsa-mir-2355	17.598538	27.612707	31.023274	38.846216	49.648727	12.756088	59.304618	87.085618	9.913167	75.001897	32.688553	24.551942	
hsa-mir-647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-190	1.18039	5.086551	6.355462	1.553849	11.553477	8.371183	3.779216	1.451427	2.403192	3.007838	21.089389	6.35462	
hsa-mir-762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-99b	9702.374386	52439.43734	22057.224367	3833.862505	40561.449043	28161.589876	15141.864497	21855.794511	15249.454325	35433.593437	70366.434465	51436.606309	
hsa-mir-548f-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-574	107.522774	271.76717	70.125525	23.307729	22.482443	10.895826	49.129806	110.515796	33.344288	59.962707	188.53914	62.390816	
hsa-mir-4325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1302-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-373	0.0	0.0	0.0	0.0	0.624512	0.0	0.0	0.0	0.0	8.538379	0.421788	0.0	
hsa-mir-548g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-135a-1	4.721559	0.72665	24.236932	0.0	9.055428	19.665636	0.0	1.86612	6.909177	0.873243	1848.063182	4.910388	
hsa-mir-3191	0.0	0.0	0.323159	0.0	0.624512	0.398628	1.744253	0.0	0.0	0.097027	0.0	0.288846	
hsa-mir-7-2	0.107308	0.0	0.0	2.589748	0.312256	0.0	0.290709	0.207347	0.300399	2.813784	29.736039	0.0	
hsa-mir-1321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-103-1-as	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1243	0.0	0.0	0.0	0.0	0.312256	0.132876	0.0	0.0	0.0	0.291081	0.0	0.0	
hsa-mir-1273c	0.0	0.0	0.0	0.0	0.312256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-211	0.0	0.72665	0.430879	0.0	1.873537	0.132876	0.0	0.62204	0.0	0.0	0.210894	0.288846	
hsa-mir-3195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3649	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-486	9.443118	31.972608	154.900929	28.487225	320.062551	312.922795	42.443501	67.802374	89.518899	155.922443	563.719375	79.143906	
hsa-mir-3129	0.0	0.72665	0.538598	0.0	0.312256	0.0	0.0	0.207347	0.0	0.097027	0.421788	0.0	
hsa-mir-3163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-770	0.214616	0.0	0.0	0.51795	0.0	0.0	0.0	0.0	0.0	0.485135	0.0	0.288846	
hsa-mir-1288	0.214616	1.4533	0.0	0.0	0.312256	0.930131	0.0	0.0	0.600798	0.776216	0.632682	0.0	
hsa-mir-606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-500b	1.502314	2.906601	7.1095	2.071798	2.810305	11.028701	3.197798	6.013055	3.304389	4.269189	10.544695	6.932313	
hsa-mir-3118-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-502	5.2581	7.993152	16.373394	2.071798	4.683842	16.343738	6.686305	17.62447	3.00399	6.015676	14.340785	8.087698	
hsa-mir-4295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3929	0.107308	0.72665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-219-2	0.107308	0.0	0.754038	0.0	0.624512	0.132876	0.872127	0.0	0.0	0.679189	0.210894	4.910388	
hsa-mir-1185-1	0.214616	0.0	0.215439	0.0	0.0	0.0	0.0	0.62204	0.300399	0.679189	0.210894	0.0	
hsa-mir-371	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.328649	0.0	0.0	
hsa-mir-1227	1.395006	8.719802	0.754038	0.51795	0.0	1.860263	1.744253	1.451427	0.0	0.194054	1.476257	2.310771	
hsa-mir-429	254.427642	255.054215	152.315656	25.897477	9.679941	58.199654	92.445435	45.201582	59.779399	57.051896	282.80871	908.999529	
hsa-mir-518c	8.370036	0.0	0.323159	0.0	0.0	0.0	0.0	0.0	0.0	0.388108	0.0	0.288846	
hsa-mir-1247	59.448719	2.179951	83.051889	14.502587	0.624512	1.461635	2.61638	36.700367	44.158652	114.4919	8.013968	67.012358	
hsa-mir-548v	0.321924	0.0	0.323159	0.0	0.624512	0.265752	1.162836	0.829387	0.901197	1.261351	2.108939	3.17731	
hsa-mir-3146	0.214616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-7-1	16.096224	25.432757	14.542159	12.948739	21.85793	2.790394	18.314662	28.821192	29.439101	56.469733	56.308669	27.440405	
hsa-mir-504	0.0	0.0	0.215439	0.0	1.249025	1.594511	0.0	1.036734	0.901197	1.455406	0.0	0.288846	
hsa-mir-3928	0.751157	15.986304	0.538598	0.51795	2.498049	0.531504	1.453545	1.658774	0.0	1.164324	3.163408	4.043849	
hsa-mir-222	44.532885	110.450828	170.520285	34.702619	44.340373	21.658775	19.768206	115.699463	13.818354	21.24892	679.92191	42.749263	
hsa-mir-21	161954.30046	160348.443297	337613.898771	163788.593715	155912.929247	270335.264552	242085.231784	226359.779715	95858.519285	136702.745846	58519.680934	130370.809417	
hsa-mir-548n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1275	0.107308	0.0	0.10772	1.035899	0.624512	0.132876	0.872127	0.829387	0.300399	0.0	0.421788	0.288846	
hsa-mir-4263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3140	0.107308	0.72665	0.10772	0.0	0.0	0.265752	0.581418	0.62204	0.0	0.291081	0.210894	0.0	
hsa-mir-548i-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-10b	20931.421932	33966.536306	13155.59152	5033.951592	129600.040468	9900.186265	16072.42373	1773.851092	159109.028612	17107.030327	37646.668794	67034.599174	
hsa-mir-1302-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3176	0.0	0.0	0.0	1.035899	0.312256	0.132876	0.581418	0.207347	0.0	0.194054	0.0	0.0	
hsa-mir-564	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1184-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-320c-2	0.429233	0.72665	0.10772	0.0	0.0	0.265752	0.581418	0.414693	0.0	0.485135	0.210894	0.288846	
hsa-mir-584	207.96321	125.710482	48.366145	110.323252	37.782994	19.001257	12.209774	61.581972	28.237505	128.463792	77.187165	10.398469	
hsa-mir-4308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-365-1	76.081484	74.844969	10.448811	20.200032	18.110857	7.1753	19.186788	20.527324	8.711571	19.890542	13.918997	10.976162	
hsa-mir-204	3.863094	0.0	14.219	0.0	163.934477	844.559356	2.034962	111.759876	2.102793	17.561893	210.050317	46.793112	
hsa-mir-572	0.0	0.0	0.215439	0.0	0.0	0.132876	0.0	0.207347	0.0	0.097027	0.0	0.0	
hsa-mir-1469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-508	0.751157	1.4533	7.1095	2.071798	4.996098	1.594511	3.488507	95.794179	0.300399	7.18	41.756991	22.818863	
hsa-mir-300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-92a-2	9140.401564	26076.568583	8148.348986	5226.110872	6030.602976	5526.442441	6397.92178	21896.019773	8867.778183	4867.84627	21841.64779	17889.699969	
hsa-mir-548a-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1269	26.505115	0.0	0.969477	22.27183	340.359201	0.132876	1.162836	931.608762	6.00798	0.776216	0.0	2.599617	
hsa-mir-3609	0.0	0.0	0.0	0.0	0.312256	0.132876	0.0	0.829387	0.0	0.097027	0.210894	0.0	
hsa-mir-337	52.366381	18.892905	43.1956	5.179495	8.743172	1.727387	4.069925	22.393445	13.217556	63.940815	16.660618	19.9304	
hsa-mir-4272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1270-1	1.287698	18.166255	0.323159	0.0	36.221713	14.483475	0.290709	0.207347	0.300399	0.097027	14.340785	2.888464	
hsa-mir-3180-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-215	2.682704	2.179951	104.595829	2.071798	30.913359	14.084848	20.931042	1.658774	0.300399	68.792167	2.530727	2.021925	
hsa-mir-548h-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3150	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.0	
hsa-mir-1303	0.0	0.0	0.10772	0.0	0.0	0.132876	0.0	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-122	0.0	0.0	0.0	0.0	21.85793	0.132876	0.0	0.0	0.0	0.388108	0.0	0.0	
hsa-mir-620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
